#,STATUS,DeliveryReference,ASN_Number,DeliveryDate,Last_Saved,UpdatedByName,Grid_No,Total_Operatives,TotalShortRows,TotalExtraRows,Supplier_Code,Supplier_Name,SHIFT,Due_Time,Calc_Hours,Total_Hours,Pallets_Due,Cartons_Due,Origin,Expected_Lines,Expected_Cases,Actual_Cases,Estimated_Totes,Estimated_Cages,Estimated_Pallets,ArrivalTime,GRN_Number
2773,ROLLED,CON2053,Y0157532,15/11/2018 00:00,15/11/2018 06:23,,,0,0,0,,APZU2122579,DAY,08:00:00,8,0,28,0,CHINA,1,1512,1512,0,0,28,01/01/1970 00:00,
2774,ROLLED,CON2051,Y0157534,15/11/2018 00:00,15/11/2018 06:23,,,0,0,0,,TCLU3725339,DAY,06:00:00,7,0,28,0,CHINA,1,840,840,0,0,28,01/01/1970 00:00,
2775,ROLLED,CON2054,Y0157535,15/11/2018 00:00,15/11/2018 06:23,,,0,0,0,,TRHU1069649,NIGHT,22:00:00,7,0,28,0,CHINA,1,840,840,0,0,28,01/01/1970 00:00,
2776,ROLLED,45172,Y0157796,15/11/2018 00:00,15/11/2018 06:23,,,0,0,0,,LUK AFTERMARKET-SERVICE LTD.,DAY,11:00:00,23,0,14,1,UK,111,2342,2342,217,1,0,01/01/1970 00:00,
2777,ROLLED,IN36688,Y0157836-Y0157601,15/11/2018 00:00,15/11/2018 06:23,,,0,0,0,,LUK AFTERMARKET-SERVICE LTD.,DAY,UNBOOKED,0,0,0,3,Germany,4,34,34,4,0,0,01/01/1970 00:00,
2778,ROLLED,48835,Y0157811,15/11/2018 00:00,15/11/2018 06:23,,,0,0,0,,LUK AFTERMARKET-SERVICE LTD.,NIGHT,EXCESSREPORTED,0,0,0,0,Germany,5,11,11,4,0,0,01/01/1970 00:00,
2779,ROLLED,CON2059,Y0157631,15/11/2018 00:00,15/11/2018 06:23,,,0,0,0,,TCLU6160600,LATE,15:00:00,20,0,0,422,China,11,1688,1688,0,0,100,01/01/1970 00:00,
2780,ROLLED,CON2060,Y0157633,15/11/2018 00:00,15/11/2018 06:23,,,0,0,0,,HLXU8241177,NIGHT,23:30:00,21,0,0,528,China,4,2112,2112,0,0,96,01/01/1970 00:00,
2781,ROLLED,48453,Y0157672,14/11/2018 00:00,14/11/2018 23:11,Ionut Petreanu,252,17,0,0, ,ROBERT BOSCH LIMITED,LATE,15:00:00,144,0,70,0,Germany,186,46697,31590,544,5,23,01/01/1970 00:00,
2782,ROLLED,CON2048,Y0157529,14/11/2018 00:00,14/11/2018 16:35,Ionut Petreanu,258,6,0,0, ,FCIU6184271,DAY,10:00:00,7,0,28,0,CHINA,2,1258,1258,0,0,28,01/01/1970 00:00,
2783,ROLLED,46756,Y0157747,14/11/2018 00:00,14/11/2018 13:01,Steffi Fernandes,265,7,0,0, ,SHELL U K OIL PRODUCTS LIMITED,DAY,08:00:00,16,0,33,0,UK,2,2970,2970,0,0,33,01/01/1970 00:00,
2784,ROLLED,CON2297,Y0157704,14/11/2018 00:00,14/11/2018 12:30,Steffi Fernandes,264,6,0,0, ,FSCU4997076 ,DAY,09:00:00,49,0,0,2768,UK,10,27680,2768,551,0,0,01/01/1970 00:00,
2785,ROLLED,45206,Y0157711,14/11/2018 00:00,14/11/2018 11:04,Peter Hayes,250b,12,0,0, ,DELPHI DIESEL AFTERMARKET,DAY,07:00:00,6,0,7,0,UK,39,569,569,27,2,4,01/01/1970 00:00,
2786,ROLLED,45203,Y0157706,14/11/2018 00:00,14/11/2018 10:59,Valency Fernandes, ,33,0,0, ,ZF TRADING UK LTD,DAY,06:00:00,46,0,96,2,Germany,302,2336,2336,11,45,112,01/01/1970 00:00,
2787,ROLLED,39293,Y0157182,07/11/2018 00:00,14/11/2018 10:32,Steffi Fernandes,266,11,0,0, ,LUK AFTERMARKET-SERVICE LTD.,DAY,07:00:00,52,0,87,0,Germany,201,3458,3458,365,19,82,01/01/1970 00:00,
2788,ROLLED,CON2012,Y0157442,13/11/2018 00:00,14/11/2018 07:37,Steffi Fernandes,257A,9,0,0, ,YMLU5103068,LATE,19:00:00,40,0,28,0,China,44,9780,9780,528,1,8,01/01/1970 00:00,
2789,ROLLED,45658,Y0157555,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,MANN+HUMMEL FILTRATION TECHNOLOGY P,LATE,18:00:00,7,0,4,0,Poland,12,2016,2016,73,0,0,01/01/1970 00:00,
2790,ROLLED,CON2065,Y0157522,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,YMLU5123423,NIGHT,22:00:00,39,0,50,0,China,106,4909,4909,516,4,33,01/01/1970 00:00,
2791,ROLLED,48655,Y0157734,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,VIEROL AUTOMOTIVE-INTERNATIONAL,DAY,12:00:00,11,0,4,0,Germany,66,1540,1540,47,8,1,01/01/1970 00:00,
2792,ROLLED,48672,Y0157643,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,VIEROL AUTOMOTIVE-INTERNATIONAL,LATE,EXCESSREPORTED,0,0,0,0,Germany,4,20,20,0,1,0,01/01/1970 00:00,
2793,ROLLED,46171,Y0157742,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,VALEO SERVICES UK LTD.,LATE,16:30:00,13,0,20,0,Spain,8,1719,1719,123,0,5,01/01/1970 00:00,
2794,ROLLED,48671,Y0157650,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,VALEO SERVICE UK LTD.,NIGHT,UNBOOKED,0,0,0,0,UK,1,1,1,0,0,0,01/01/1970 00:00,
2795,ROLLED,48495,Y0157585,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,UNIVERSAL ROTATING  ELECTRICALS,DAY,09:30:00,0,0,1,0,UK,6,29,29,1,1,0,01/01/1970 00:00,
2796,ROLLED,45202,Y0157744,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,VALEO SERVICE UK LTD.,DAY,05:30:00,7,0,9,0,UK,46,743,743,26,7,5,01/01/1970 00:00,
2797,ROLLED,48674,Y0157615,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,ODELO DEUTSCHLAND GMBH, ULO AFTERMA,LATE,EXCESSREPORTED,0,0,0,0,Germany,1,30,30,2,0,0,01/01/1970 00:00
2798,ROLLED,IN33238,Y0157750,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,UNICORN BV,NIGHT,UNBOOKED,1,0,0,3,Netherland,8,29,29,2,1,1,01/01/1970 00:00,
2799,ROLLED,44954,Y0157600,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,THYSSENKRUPP,DAY,13:00:00,3,0,3,0,Germany,21,166,166,0,5,3,01/01/1970 00:00,
2800,ROLLED,48787,Y0157707,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,REMA TIP TOP AUTOMOTIVE UK LTD.,LATE,EXCESSREPORTED,0,0,0,0,UK,1,14,14,1,0,0,01/01/1970 00:00,
2801,ROLLED,45233,Y0157754,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,TMD FRICTION UK LTD,LATE,15:00:00,32,0,29,0,UK,137,6522,6522,390,1,0,01/01/1970 00:00,
2802,ROLLED,48448,Y0157689,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,TETROSYL LIMITED,LATE,15:30:00,15,0,21,0,UK,24,5039,5039,50,2,19,01/01/1970 00:00,
2803,ROLLED,46766,Y0157748,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,SHELL U K OIL PRODUCTS LIMITED,NIGHT,22:00:00,16,0,33,0,UK,3,2970,2970,0,0,33,01/01/1970 00:00,
2804,ROLLED,CON2016,Y0157524,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,NYKU3934664,DAY,12:00:00,29,0,28,0,CHINA,8,2524,2524,532,0,22,01/01/1970 00:00,
2805,ROLLED,48521,Y0157583,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,THE ACE SUPPLY COMPANY LIMITED,LATE,16:30:00,1,0,3,0,UK,1,60,60,15,0,0,01/01/1970 00:00,
2806,ROLLED,45216,Y0157717,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,SILVERHOOK,DAY,09:00:00,2,0,6,0,UK,3,264,264,0,0,6,01/01/1970 00:00,
2807,ROLLED,CON2014,Y0157528,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,KKTU7972650,DAY,07:00:00,13,0,28,0,CHINA,5,2044,2044,103,1,24,01/01/1970 00:00,
2808,ROLLED,48673,Y0157620,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,REMANED,LATE,EXCESSREPORTED,0,0,0,0,SPAIN,1,3,3,0,0,0,01/01/1970 00:00,
2809,ROLLED,48493,Y0157683,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,ROLLING COMPONENTS LIMITED,DAY,13:00:00,1,0,1,0,UK,13,40,40,1,3,0,01/01/1970 00:00,
2810,ROLLED,45110,Y0157592-94,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,SAXON INDUSTRIALS,LATE,16:00:00,13,0,6,0,UK,17,2838,2838,32,5,2,01/01/1970 00:00,
2811,ROLLED,45225,Y0157769,14/11/2018 00:00,14/11/2018 06:13,,,0,0,0,,SCHRADER,LATE,17:00:00,5,0,3,0,UK,12,951,951,34,4,0,01/01/1970 00:00,
2812,ROLLED,48610,Y0157399,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,PROFESSIONAL PARTS SWEDEN AB,DAY,11:30:00,1,0,1,0,Sweden,11,139,139,3,2,1,01/01/1970 00:00,
2813,ROLLED,48783,Y0157721,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,REMY,NIGHT,EXCESSREPORTED,0,0,0,0,UK,2,9,9,0,0,1,01/01/1970 00:00,
2814,ROLLED,48518,Y0157782,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,PEARL HIGH TECH PARTS,DAY,09:00:00,44,0,4,0,UK,26,12501,12501,0,0,0,01/01/1970 00:00,
2815,ROLLED,48785,Y0157710,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,PORTABLE MULTIMEDIA LTD,NIGHT,EXCESSREPORTED,0,0,0,0,UK,1,40,40,1,0,0,01/01/1970 00:00,
2816,ROLLED,48432,Y0157720,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,PAPIERFABRIEK DOETINCHEM BV,LATE,16:00:00,20,0,49,0,THE NETHERLANDS,3,3072,3072,0,0,49,01/01/1970 00:00,
2817,ROLLED,48782,Y0157725,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,BRAKE ENGINEERING,NIGHT,EXCESSREPORTED,0,0,0,0,UK,1,20,20,4,0,0,01/01/1970 00:00,
2818,ROLLED,45234,Y0157709,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,BRAKE ENGINEERING,LATE,16:00:00,8,0,5,0,UK,47,948,948,127,2,0,01/01/1970 00:00,
2819,ROLLED,UK58772,Y0157731,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,OSRAM LIMITED,NIGHT,SHORT PART FOUND,1,0,0,0,Germany,1,1650,165,1,0,0,01/01/1970 00:00,
2820,ROLLED,A735,Y0157667,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,AXEL KUGELATADET,DAY,UNBOOKED,2,0,0,1,Germany,16,300,300,11,1,0,01/01/1970 00:00,
2821,ROLLED,48784,Y0157715,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,MANN+HUMMEL (UK) LTD.,NIGHT,EXCESSREPORTED,0,0,0,0,UK,1,5,5,1,0,0,01/01/1970 00:00,
2822,ROLLED,IN33698,Y0157746,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,MARK WATER PUMPS LTD,NIGHT,UNBOOKED,0,0,0,1,UK,1,3,3,1,0,0,01/01/1970 00:00,
2823,ROLLED,UK6422,Y0157736,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,MEGUIARS,LATE,UNBOOKED,0,0,0,3,UK,2,20,20,1,0,1,01/01/1970 00:00,
2824,ROLLED,48669,Y0157655,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,M.J.ALLEN NATIONAL AUTOPARTS LTD,NIGHT,EXCESSREPORTED,0,0,0,0,UK,1,80,80,0,0,2,01/01/1970 00:00,
2825,ROLLED,45150,Y0157682,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,MANN+HUMMEL (UK) LTD.,NIGHT,23:00:00,174,0,78,0,Germany,64,36861,36861,1072,0,8,01/01/1970 00:00,
2826,ROLLED,CON2166,Y0157525,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,BEAU2292486,LATE,18:30:00,14,0,28,0,China,14,2704,2704,119,1,25,01/01/1970 00:00,
2827,ROLLED,45232,Y0157617,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,MAGNETI MARELLI A/M PARTS & SERVICE,LATE,15:00:00,6,0,17,0,Italy,61,246,246,3,15,2,01/01/1970 00:00,
2828,ROLLED,45127,Y0157686,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,KAYABA U.K.,DAY,10:00:00,17,0,15,0,UK,75,2172,2172,18,23,22,01/01/1970 00:00,
2829,ROLLED,48543,Y0157590,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,LORO SP.Z.O.O.SP.K.,DAY,08:30:00,16,0,3,0,Poland,51,3118,3118,66,3,0,01/01/1970 00:00,
2830,ROLLED,CON1970,Y0157186,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,PONU0139706,LATE,19:00:00,20,0,28,0,China,7,3314,3314,241,1,24,01/01/1970 00:00,
2831,ROLLED,47234,Y0157573,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,THE TIBBETTS GROUP LTD,DAY,12:30:00,0,0,1,0,UK,2,54,54,3,1,0,01/01/1970 00:00,
2832,ROLLED,48484,Y0157749-584,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,JTAPE LTD (PAINT),DAY,13:00:00,2,0,5,0,UK,2,360,360,0,2,0,01/01/1970 00:00,
2833,ROLLED,48541,Y0157581,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,JEWELULTRA LTD,LATE,15:00 TO 17:00,1,0,0,9,UK,5,140,140,4,0,1,01/01/1970 00:00,
2834,ROLLED,48611,Y0157676,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,JOM CAR-PARTS & CAR-HIFI GMBH,LATE,15:00:00,3,0,3,0,Germany,28,53,53,1,3,9,01/01/1970 00:00,
2835,ROLLED,A9460,Y0157661,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,IN PHASE INTERNATIONAL LTD,DAY,UNBOOKED,0,0,0,3,UK,3,63,63,1,0,0,01/01/1970 00:00,
2836,ROLLED,48451,Y0157364,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,ENVIRONMENTAL ABSORBENTS,DAY,11:30:00,5,0,6,0,UK,1,2000,2000,0,0,10,01/01/1970 00:00,
2837,ROLLED,45214,Y0157741,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,IMPEX PARTS LTD,LATE,18:00:00,14,0,7,0,UK,68,2404,2404,107,13,17,01/01/1970 00:00,
2838,ROLLED,48788,Y0157670,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,HOTBRAY LTD,DAY,CROSSDOCK,1,0,0,0,Wembley,7,52,52,2,1,0,01/01/1970 00:00,
2839,ROLLED,38356,Y0157599,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,ACTIVE BRAND,DAY,08:00:00,12,0,32,0,UK,1,2432,2432,0,0,44,01/01/1970 00:00,
2840,ROLLED,48547,Y0157579,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,HOLT LLOYD,LATE,17:00:00,2,0,2,0,UK,3,582,582,3,0,0,01/01/1970 00:00,
2841,ROLLED,48428,Y0157595,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,CASTROL (UK) LIMITED,DAY,09:30:00,10,0,11,0,UK,13,1784,1784,19,1,12,01/01/1970 00:00,
2842,ROLLED,A2988,Y0157662,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,HEPU AUTOTEILE GMBH,DAY,UNBOOKED,0,0,0,1,Germany,1,20,20,1,0,0,01/01/1970 00:00,
2843,ROLLED,48487,Y0157588,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,HILKA TOOLS (UK) LTD,LATE,16:30:00,1,0,1,0,UK,3,120,120,13,0,0,01/01/1970 00:00,
2844,ROLLED,48391,Y0157578,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,GREENCHEM,DAY,11:00:00,13,0,33,0,UK,1,2079,2079,0,0,33,01/01/1970 00:00,
2845,ROLLED,48392,Y0157577,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,GREENCHEM,LATE,19:00:00,13,0,33,0,UK,1,2079,2079,0,0,33,01/01/1970 00:00,
2846,ROLLED,48790,Y0157773,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,FRIG AIR S.P.A.,DAY,CROSSDOCK,3,0,6,0,Italy,25,146,146,1,4,4,01/01/1970 00:00,
2847,ROLLED,48780,Y0157732,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,FERDINAND BILSTEIN JR.GMBH & CO.KG,LATE,EXCESSREPORTED,0,0,0,0,Germany,1,1,1,1,0,0,01/01/1970 00:00,
2848,ROLLED,A3008,Y0157664,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,FLIR SYSTEMS LTD,NIGHT,UNBOOKED,0,0,0,1,UK,1,10,10,0,0,0,01/01/1970 00:00,
2849,ROLLED,45221,Y0157572,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,FREEMAN AUTOMOTIVE (UK) LIMITED,DAY,10:30:00,14,0,5,0,UK,182,586,586,15,30,1,01/01/1970 00:00,
2850,ROLLED,45210,Y0157630,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,FRANCISCO ALBERO S.A.,DAY,09:00:00,4,0,1,0,Spain,25,458,458,19,1,0,01/01/1970 00:00,
2851,ROLLED,45220,Y0157753,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,FAI AUTOMOTIVE PLC,DAY,10:30:00,4,0,0,37,UK,25,443,443,37,1,4,01/01/1970 00:00,
2852,ROLLED,48774,Y0157739,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,ELTA LIGHTING LTD,DAY,9:00 TO 12:00,1,0,0,3,UK,4,3160,316,0,0,0,01/01/1970 00:00,
2853,ROLLED,IN29788,Y0157597,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,ERA SPA,LATE,UNBOOKED,0,0,0,1,Italy,1,1,1,0,0,0,01/01/1970 00:00,
2854,ROLLED,47097,Y0157756,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,DURAND,LATE,17:00:00,11,0,33,0,France,2,3168,3168,0,0,33,01/01/1970 00:00,
2855,ROLLED,45238,Y0157673,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,DE OLIBRION,NIGHT,21:00:00,22,0,57,0,Holland,25,5256,5256,93,0,48,01/01/1970 00:00,
2856,ROLLED,48795,,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,DELPHI DIESEL AFTERMARKET,DAY,07:00:00,10,0,4,0,UK,0,0,0,0,0,0,01/01/1970 00:00,
2857,ROLLED,45209,Y0157659,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,JSC DOBO,LATE,15:00:00,23,0,23,0,Poland,60,3738,3138,111,10,22,01/01/1970 00:00,
2858,ROLLED,48501,Y0157737,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,COMPLETE STEERING,DAY,11:00:00,2,0,8,0,UK,9,81,81,0,1,8,01/01/1970 00:00,
2859,ROLLED,45219,Y0157729,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,COMMERCIAL PROPSHAFT SERVICES LIMIT,DAY,10:00:00,11,0,4,0,UK,74,347,347,12,3,43,01/01/1970 00:00,
2860,ROLLED,48794,3752,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,CORTECO LIMITED,NIGHT,RETURN TO SUPPLIER,1,0,0,0,UK,0,0,0,0,0,0,01/01/1970 00:00,
2861,ROLLED,48433,Y0157678,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,COMPAC,DAY,09:30:00,2,0,4,0,Denmark,10,43,43,0,1,7,01/01/1970 00:00,
2862,ROLLED,45134,Y0157589-587,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,BTN TURBOCHARGER SERVICE LTD.,DAY,11:30:00,3,0,1,0,UK,32,190,190,17,7,4,01/01/1970 00:00,
2863,ROLLED,A6536,Y0157666,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,MANIFATTURA GOMMA FINNORD S.P.A.,DAY,UNBOOKED,0,0,0,1,Italy,1,25,25,1,0,0,01/01/1970 00:00,
2864,ROLLED,45223,Y0157608,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,BOWA,DAY,11:00:00,11,0,2,0,Poland,32,4953,4953,38,2,0,01/01/1970 00:00,
2865,ROLLED,IN33468,Y0157755,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,ZF TRADING UK LTD,NIGHT,UNBOOKED,0,0,0,4,UK,1,4,4,0,1,0,01/01/1970 00:00,
2866,ROLLED,45213,Y0157669,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,BIMECC UK LTD.,DAY,12:00:00,8,0,1,0,UK,10,3879,3879,22,0,0,01/01/1970 00:00,
2867,ROLLED,48452,Y0157629,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,ZF TRADING UK LTD,DAY,12:30:00,3,0,15,0,UK,6,95,95,0,0,15,01/01/1970 00:00,
2868,ROLLED,48682,Y0157716,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,ROBERT BOSCH LTD (POWER TOOLS,DAY,13:30:00,1,0,1,0, ,1,300,300,5,0,0,01/01/1970 00:00,
2869,ROLLED,45217,Y0157598,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,BERU AG,DAY,09:30:00,12,0,7,0,Germany,33,2396,2396,40,1,0,01/01/1970 00:00,
2870,ROLLED,CON2086,Y0157523,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,GESU6951070,LATE,17:00:00,9,0,28,0,Spain,1,2016,2016,0,0,28,01/01/1970 00:00,
2871,ROLLED,CON2085,Y0157688,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,GESU5881790,NIGHT,02:00:00,9,0,28,0,Spain,1,2016,2016,0,0,28,01/01/1970 00:00,
2872,ROLLED,CON2084,Y0157453,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,CXSU1125378,NIGHT,03:00:00,8,0,29,0,Spain,9,1407,1407,0,0,28,01/01/1970 00:00,
2873,ROLLED,CON2087,Y0157526,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,CMNU6000440,NIGHT,01:00:00,9,0,28,0,Spain,1,2016,2016,0,0,28,01/01/1970 00:00,
2874,ROLLED,48670,Y0157652,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,BBT B BECKERS TRADING,NIGHT,EXCESSREPORTED,0,0,0,0,Germany,1,12,12,1,0,0,01/01/1970 00:00,
2875,ROLLED,48442,Y0157628,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,ARMOR AUTOMOTIVE,DAY,11:00:00,0,0,0,3, ,5,28,28,0,1,0,01/01/1970 00:00,
2876,ROLLED,48786,Y0157712,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,CONTINENTAL TEVES AG & CO. OHG,LATE,EXCESSREPORTED,0,0,0,0,Germany,1,1,1,0,0,0,01/01/1970 00:00,
2877,ROLLED,48496,Y0157586,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,BALTIC AFTERMARKET OU,LATE,15:30:00,1,0,1,0,UK,10,39,39,0,5,0,01/01/1970 00:00,
2878,ROLLED,48615,,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,APPLEWADE LIMITED,DAY,14:00:00,0,0,14,0,UK,0,0,0,0,0,0,01/01/1970 00:00,
2879,ROLLED,CON2050,Y0157533,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,TRLU8877210,NIGHT,23:59:00,8,0,28,0,CHINA,8,1332,1332,0,0,28,01/01/1970 00:00,
2880,ROLLED,48572,Y0157601,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,LUK AFTERMARKET-SERVICE LTD.,DAY,13:30:00,0,0,1,0,Germany,1,14,14,1,0,0,01/01/1970 00:00,
2881,ROLLED,CON2047,Y0157483,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,CMAU0920744,DAY,06:00:00,7,0,28,0,CHINA,5,968,968,0,0,28,01/01/1970 00:00,
2882,ROLLED,45362,Y0157668,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,LUK AFTERMARKET-SERVICE LTD.,DAY,07:00:00,37,0,57,0,Germany,182,2340,2340,163,5,78,01/01/1970 00:00,
2883,ROLLED,CON2018,Y0157521-545,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,TCLU1660630,LATE,15:00:00,67,0,0,748,Taiwan,388,9236,9236,431,53,92,01/01/1970 00:00,
2884,ROLLED,45248,Y0157708,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,LUK AFTERMARKET-SERVICE LTD.,LATE,19:00:00,36,0,58,0,Germany,179,1852,1852,158,8,83,01/01/1970 00:00,
2885,ROLLED,A9673,Y0157665,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,NOW GROUP UK LTD,DAY,UNBOOKED,0,0,0,1,UK,1,72,72,1,0,0,01/01/1970 00:00,
2886,ROLLED,48544,Y0157582,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,ALCAR WHEELWRIGHT LIMITED,LATE,15:00 TO 17:00,0,0,0,5, ,3,5,5,0,1,0,01/01/1970 00:00,
2887,ROLLED,48650,Y0157684,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,ADROIT ACCESSORIES LIMITED,DAY,12:00:00,6,0,2,0,UK,2,1500,1500,16,0,0,01/01/1970 00:00,
2888,ROLLED,A5703,Y0157663,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,AUTOELECTRO LIMITED,NIGHT,UNBOOKED,0,0,0,1,UK,2,3,3,0,0,0,01/01/1970 00:00,
2889,ROLLED,CON2058,Y0157527,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,UACU5601721,NIGHT,23:45:00,21,0,0,430,China,8,1720,1720,0,0,106,01/01/1970 00:00,
2890,ROLLED,45218,Y0157606,14/11/2018 00:00,14/11/2018 06:12,,,0,0,0,,A1 COMPONENTS,DAY,10:00:00,22,0,13,0,UK,170,3466,3466,209,11,9,01/01/1970 00:00,
2891,ROLLED,45193,Y0157482,13/11/2018 00:00,13/11/2018 21:51,Ionut Petreanu,263,13,0,0, ,LUK AFTERMARKET-SERVICE LTD.,DAY,06:00:00,57,0,69,0,Germany,203,5606,5606,559,2,25,01/01/1970 00:00,
2892,ROLLED,47085,Y0157507,13/11/2018 00:00,13/11/2018 18:19,Ionut Petreanu,265a,6,0,0, ,SHELL U K OIL PRODUCTS LIMITED,LATE,15:30:00,16,0,33,0,UK,4,2970,2970,0,0,34,01/01/1970 00:00,
2893,,CON1819,Y0154695,11/10/2018 00:00,13/11/2018 17:26,Ionut Petreanu,250b,8,0,0, ,EITU0308743 ,NIGHT,21:00:00,31,0,0,1192,UK,5,11920,1192,482,0,0,01/01/1970 00:00,
